0 0.673006 0.673006 2 1 0
7.7232e-05 0.673024 0.673024 1 1 0
0.000154213 0.67304 0.67304 1 1 0
0.000230934 0.673056 0.673056 1 1 0
0.000307398 0.673072 0.673072 1 1 0
0.000383608 0.673087 0.673087 1 1 0
0.000459567 0.673101 0.673101 1 1 0
0.000535277 0.673115 0.673115 1 1 0
0.00061074 0.673128 0.673128 1 1 0
0.00068596 0.673141 0.673141 1 1 0
0.000760938 0.673153 0.673153 1 1 0
0.000835677 0.673165 0.673165 1 1 0
0.000910179 0.673176 0.673176 1 1 0
0.000984448 0.673186 0.673186 1 1 0
0.00105848 0.673196 0.673196 1 1 0
0.00113229 0.673205 0.673205 1 1 0
0.00120587 0.673214 0.673214 1 1 0
0.00127922 0.673222 0.673222 1 1 0
0.00135236 0.67323 0.67323 1 1 0
0.00142527 0.673237 0.673237 1 1 0
0.00149796 0.673243 0.673243 1 1 0
0.00157043 0.673249 0.673249 1 1 0
0.00164269 0.673255 0.673255 1 1 0
0.00171474 0.67326 0.67326 1 1 0
0.00178658 0.673264 0.673264 1 1 0
0.00185821 0.673268 0.673268 1 1 0
0.00192963 0.673272 0.673272 1 1 0
0.00200085 0.673275 0.673275 1 1 0
0.00207186 0.673278 0.673278 1 1 0
0.00214268 0.67328 0.67328 1 1 0
0.00221329 0.673281 0.673281 1 1 0
0.00228371 0.673282 0.673282 1 1 0
0.00235394 0.673283 0.673283 1 1 0
0.00242397 0.673283 0.673283 1 1 0
0.0024938 0.673283 0.673283 1 1 0
0.00256345 0.673282 0.673282 1 1 0
0.00263291 0.67328 0.67328 1 1 0
0.00270218 0.673279 0.673279 1 1 0
0.00277127 0.673276 0.673276 1 1 0
0.00284017 0.673274 0.673274 1 1 0
0.0029089 0.673271 0.673271 1 1 0
0.00297744 0.673267 0.673267 1 1 0
0.0030458 0.673263 0.673263 1 1 0
0.00311399 0.673258 0.673258 1 1 0
0.003182 0.673254 0.673254 1 1 0
0.00324984 0.673248 0.673248 1 1 0
0.0033175 0.673242 0.673242 1 1 0
0.003385 0.673236 0.673236 1 1 0
0.00345232 0.67323 0.67323 1 1 0
0.00351948 0.673222 0.673222 1 1 0
0.00358647 0.673215 0.673215 1 1 0
0.00365329 0.673207 0.673207 1 1 0
0.00371995 0.673199 0.673199 1 1 0
0.00378645 0.67319 0.67319 1 1 0
0.00385279 0.673181 0.673181 1 1 0
0.00391897 0.673171 0.673171 1 1 0
0.00398498 0.673161 0.673161 1 1 0
0.00405085 0.673151 0.673151 1 1 0
0.00411655 0.67314 0.67314 1 1 0
0.00418211 0.673129 0.673129 1 1 0
0.0042475 0.673117 0.673117 1 1 0
0.00431275 0.673105 0.673105 1 1 0
0.00437785 0.673093 0.673093 1 1 0
0.00444279 0.67308 0.67308 1 1 0
0.00450759 0.673067 0.673067 1 1 0
0.00457224 0.673053 0.673053 1 1 0
0.00463675 0.673039 0.673039 1 1 0
0.00470111 0.673025 0.673025 1 1 0
0.00476533 0.673011 0.673011 1 1 0
0.0048294 0.672995 0.672995 1 1 0
0.00489334 0.67298 0.67298 1 1 0
0.00495713 0.672964 0.672964 1 1 0
0.00502079 0.672948 0.672948 1 1 0
0.0050843 0.672932 0.672932 1 1 0
0.00514769 0.672915 0.672915 1 1 0
0.00521093 0.672897 0.672897 1 1 0
0.00527404 0.67288 0.67288 1 1 0
0.00533702 0.672862 0.672862 1 1 0
0.00539986 0.672843 0.672843 1 1 0
0.00546257 0.672825 0.672825 1 1 0
0.00552516 0.672806 0.672806 1 1 0
0.00558761 0.672786 0.672786 1 1 0
0.00564993 0.672766 0.672766 1 1 0
0.00571213 0.672746 0.672746 1 1 0
0.0057742 0.672726 0.672726 1 1 0
0.00583615 0.672705 0.672705 1 1 0
0.00589797 0.672684 0.672684 1 1 0
0.00595967 0.672662 0.672662 1 1 0
0.00602124 0.672641 0.672641 1 1 0
0.00608269 0.672619 0.672619 1 1 0
0.00614403 0.672596 0.672596 1 1 0
0.00620524 0.672573 0.672573 1 1 0
0.00626633 0.67255 0.67255 1 1 0
0.00632731 0.672527 0.672527 1 1 0
0.00638817 0.672503 0.672503 1 1 0
0.00644891 0.672479 0.672479 1 1 0
0.00650953 0.672454 0.672454 1 1 0
0.00657005 0.672429 0.672429 1 1 0
0.00663045 0.672404 0.672404 1 1 0
0.00669073 0.672379 0.672379 1 1 0
0.00675091 0.672353 0.672353 1 1 0
0.00681097 0.672327 0.672327 1 1 0
0.00687092 0.672301 0.672301 1 1 0
0.00693077 0.672274 0.672274 1 1 0
0.0069905 0.672247 0.672247 1 1 0
0.00705013 0.67222 0.67222 1 1 0
0.00710965 0.672192 0.672192 1 1 0
0.00716906 0.672164 0.672164 1 1 0
0.00722837 0.672136 0.672136 1 1 0
0.00728757 0.672107 0.672107 1 1 0
0.00734667 0.672078 0.672078 1 1 0
0.00740567 0.672049 0.672049 1 1 0
