1 1 0 0.00228322 0.1 0 0.0966882 34.577 0.673282 0.0607262 0.0966882 34.577 0.673282 0.0607262 0.0298559 0 0.924267 0 0.98513 0 0.997074 0 
1 1 0 0.00235352 0.1 0 0.0967476 34.5671 0.673283 0.0608717 0.0967476 34.5671 0.673283 0.0608717 0.030045 0 0.92443 0 0.98509 0 0.997069 0 
1 1 0 0.00242363 0.1 0 0.0968072 34.5571 0.673283 0.0610168 0.0968072 34.5571 0.673283 0.0610168 0.0302351 0 0.924593 0 0.98505 0 0.997063 0 
1 1 0 0.00249355 0.1 0 0.0968667 34.5471 0.673283 0.0611617 0.0968667 34.5471 0.673283 0.0611617 0.0304263 0 0.924756 0 0.985009 0 0.997058 0 
1 1 0 0.00256327 0.1 0 0.0969264 34.5371 0.673282 0.0613063 0.0969264 34.5371 0.673282 0.0613063 0.0306186 0 0.924919 0 0.984968 0 0.997053 0 
1 1 0 0.00263281 0.1 0 0.0969861 34.5271 0.673281 0.0614506 0.0969861 34.5271 0.673281 0.0614506 0.030812 0 0.925083 0 0.984927 0 0.997047 0 
1 1 0 0.00270216 0.1 0 0.0970459 34.5171 0.673279 0.0615946 0.0970459 34.5171 0.673279 0.0615946 0.0310065 0 0.925247 0 0.984885 0 0.997042 0 
1 1 0 0.00277133 0.1 0 0.0971058 34.5071 0.673277 0.0617383 0.0971058 34.5071 0.673277 0.0617383 0.031202 0 0.925411 0 0.984844 0 0.997036 0 
1 1 0 0.00284031 0.1 0 0.0971657 34.4971 0.673274 0.0618818 0.0971657 34.4971 0.673274 0.0618818 0.0313986 0 0.925575 0 0.984801 0 0.997031 0 
1 1 0 0.00290911 0.1 0 0.0972257 34.4871 0.673271 0.062025 0.0972257 34.4871 0.673271 0.062025 0.0315963 0 0.925739 0 0.984759 0 0.997026 0 
1 1 0 0.00297773 0.1 0 0.0972858 34.4771 0.673268 0.0621679 0.0972858 34.4771 0.673268 0.0621679 0.0317951 0 0.925904 0 0.984716 0 0.99702 0 
1 1 0 0.00304618 0.1 0 0.097346 34.4671 0.673264 0.0623105 0.097346 34.4671 0.673264 0.0623105 0.031995 0 0.926068 0 0.984673 0 0.997015 0 
1 1 0 0.00311444 0.1 0 0.0974062 34.4571 0.673259 0.0624529 0.0974062 34.4571 0.673259 0.0624529 0.0321961 0 0.926233 0 0.984629 0 0.997009 0 
1 1 0 0.00318253 0.1 0 0.0974665 34.4471 0.673254 0.062595 0.0974665 34.4471 0.673254 0.062595 0.0323982 0 0.926399 0 0.984586 0 0.997004 0 
1 1 0 0.00325044 0.1 0 0.0975269 34.4371 0.673249 0.0627369 0.0975269 34.4371 0.673249 0.0627369 0.0326015 0 0.926564 0 0.984541 0 0.996999 0 
1 1 0 0.00331819 0.1 0 0.0975873 34.4271 0.673243 0.0628785 0.0975873 34.4271 0.673243 0.0628785 0.0328058 0 0.92673 0 0.984497 0 0.996993 0 
1 1 0 0.00338576 0.1 0 0.0976479 34.4171 0.673237 0.0630198 0.0976479 34.4171 0.673237 0.0630198 0.0330113 0 0.926896 0 0.984452 0 0.996988 0 
1 1 0 0.00345316 0.1 0 0.0977085 34.4071 0.673231 0.0631609 0.0977085 34.4071 0.673231 0.0631609 0.033218 0 0.927062 0 0.984407 0 0.996982 0 
1 1 0 0.00352039 0.1 0 0.0977691 34.3971 0.673224 0.0633017 0.0977691 34.3971 0.673224 0.0633017 0.0334257 0 0.927229 0 0.984361 0 0.996977 0 
1 1 0 0.00358746 0.1 0 0.0978299 34.3871 0.673216 0.0634423 0.0978299 34.3871 0.673216 0.0634423 0.0336346 0 0.927396 0 0.984315 0 0.996971 0 
1 1 0 0.00365436 0.1 0 0.0978907 34.3771 0.673208 0.0635827 0.0978907 34.3771 0.673208 0.0635827 0.0338447 0 0.927563 0 0.984269 0 0.996966 0 
1 1 0 0.0037211 0.1 0 0.0979516 34.3671 0.6732 0.0637228 0.0979516 34.3671 0.6732 0.0637228 0.0340559 0 0.927731 0 0.984223 0 0.996961 0 
1 1 0 0.00378768 0.1 0 0.0980126 34.3571 0.673191 0.0638626 0.0980126 34.3571 0.673191 0.0638626 0.0342683 0 0.927898 0 0.984176 0 0.996955 0 
1 1 0 0.00385409 0.1 0 0.0980737 34.3471 0.673182 0.0640022 0.0980737 34.3471 0.673182 0.0640022 0.0344818 0 0.928066 0 0.984128 0 0.99695 0 
1 1 0 0.00392035 0.1 0 0.0981348 34.3371 0.673173 0.0641416 0.0981348 34.3371 0.673173 0.0641416 0.0346965 0 0.928235 0 0.98408 0 0.996944 0 
1 1 0 0.00398644 0.1 0 0.098196 34.3271 0.673163 0.0642807 0.098196 34.3271 0.673163 0.0642807 0.0349124 0 0.928403 0 0.984032 0 0.996939 0 
1 1 0 0.00405238 0.1 0 0.0982573 34.3171 0.673152 0.0644196 0.0982573 34.3171 0.673152 0.0644196 0.0351295 0 0.928573 0 0.983984 0 0.996933 0 
1 1 0 0.00411817 0.1 0 0.0983186 34.3071 0.673142 0.0645583 0.0983186 34.3071 0.673142 0.0645583 0.0353477 0 0.928742 0 0.983935 0 0.996928 0 
1 1 0 0.0041838 0.1 0 0.09838 34.2971 0.673131 0.0646967 0.09838 34.2971 0.673131 0.0646967 0.0355671 0 0.928912 0 0.983885 0 0.996922 0 
1 1 0 0.00424927 0.1 0 0.0984415 34.2871 0.673119 0.064835 0.0984415 34.2871 0.673119 0.064835 0.0357877 0 0.929082 0 0.983836 0 0.996917 0 
1 1 0 0.0043146 0.1 0 0.0985031 34.2771 0.673107 0.0649729 0.0985031 34.2771 0.673107 0.0649729 0.0360095 0 0.929252 0 0.983785 0 0.996911 0 
1 1 0 0.00437977 0.1 0 0.0985648 34.2671 0.673095 0.0651107 0.0985648 34.2671 0.673095 0.0651107 0.0362325 0 0.929423 0 0.983735 0 0.996906 0 
1 1 0 0.00444479 0.1 0 0.0986265 34.2571 0.673082 0.0652483 0.0986265 34.2571 0.673082 0.0652483 0.0364568 0 0.929594 0 0.983684 0 0.9969 0 
1 1 0 0.00450967 0.1 0 0.0986883 34.2471 0.673069 0.0653856 0.0986883 34.2471 0.673069 0.0653856 0.0366822 0 0.929766 0 0.983632 0 0.996895 0 
1 1 0 0.0045744 0.1 0 0.0987502 34.2371 0.673056 0.0655227 0.0987502 34.2371 0.673056 0.0655227 0.0369088 0 0.929937 0 0.98358 0 0.996889 0 
1 1 0 0.00463898 0.1 0 0.0988121 34.2271 0.673042 0.0656596 0.0988121 34.2271 0.673042 0.0656596 0.0371367 0 0.93011 0 0.983528 0 0.996884 0 
1 1 0 0.00470342 0.1 0 0.0988741 34.2171 0.673027 0.0657962 0.0988741 34.2171 0.673027 0.0657962 0.0373658 0 0.930283 0 0.983475 0 0.996878 0 
1 1 0 0.00476771 0.1 0 0.0989363 34.2071 0.673013 0.0659327 0.0989363 34.2071 0.673013 0.0659327 0.0375961 0 0.930456 0 0.983422 0 0.996873 0 
1 1 0 0.00483187 0.1 0 0.0989984 34.1971 0.672998 0.0660689 0.0989984 34.1971 0.672998 0.0660689 0.0378277 0 0.930629 0 0.983368 0 0.996867 0 
1 1 0 0.00489588 0.1 0 0.0990607 34.1871 0.672982 0.066205 0.0990607 34.1871 0.672982 0.066205 0.0380605 0 0.930803 0 0.983314 0 0.996862 0 
1 1 0 0.00495975 0.1 0 0.099123 34.1771 0.672967 0.0663408 0.099123 34.1771 0.672967 0.0663408 0.0382946 0 0.930978 0 0.983259 0 0.996856 0 
1 1 0 0.00502348 0.1 0 0.0991854 34.1671 0.672951 0.0664764 0.0991854 34.1671 0.672951 0.0664764 0.0385299 0 0.931152 0 0.983204 0 0.99685 0 
1 1 0 0.00508707 0.1 0 0.0992479 34.1571 0.672934 0.0666118 0.0992479 34.1571 0.672934 0.0666118 0.0387665 0 0.931328 0 0.983149 0 0.996845 0 
1 1 0 0.00515053 0.1 0 0.0993105 34.1471 0.672917 0.0667471 0.0993105 34.1471 0.672917 0.0667471 0.0390043 0 0.931504 0 0.983092 0 0.996839 0 
1 1 0 0.00521385 0.1 0 0.0993731 34.1371 0.6729 0.0668821 0.0993731 34.1371 0.6729 0.0668821 0.0392435 0 0.93168 0 0.983036 0 0.996834 0 
1 1 0 0.00527704 0.1 0 0.0994359 34.1271 0.672882 0.0670169 0.0994359 34.1271 0.672882 0.0670169 0.0394838 0 0.931856 0 0.982979 0 0.996828 0 
1 1 0 0.0053401 0.1 0 0.0994986 34.1171 0.672865 0.0671515 0.0994986 34.1171 0.672865 0.0671515 0.0397255 0 0.932034 0 0.982921 0 0.996823 0 
1 1 0 0.00540302 0.1 0 0.0995615 34.1071 0.672846 0.067286 0.0995615 34.1071 0.672846 0.067286 0.0399685 0 0.932211 0 0.982863 0 0.996817 0 
