0 0.086618 0.086618 2 1 0
0.00107634 0.0866667 0.0866667 1 1 0
0.00170312 0.0867011 0.0867011 1 1 0
0.00242204 0.0867475 0.0867475 1 1 0
0.0030512 0.0867942 0.0867942 1 1 0
0.00361281 0.0868411 0.0868411 1 1 0
0.00412395 0.0868882 0.0868882 1 1 0
0.0045951 0.0869354 0.0869354 1 1 0
0.00503362 0.0869827 0.0869827 1 1 0
0.00544493 0.0870301 0.0870301 1 1 0
0.00583314 0.0870776 0.0870776 1 1 0
0.00620145 0.0871252 0.0871252 1 1 0
0.0065524 0.0871729 0.0871729 1 1 0
0.00688806 0.0872206 0.0872206 1 1 0
0.00721012 0.0872685 0.0872685 1 1 0
0.00752 0.0873163 0.0873163 1 1 0
0.00781887 0.0873643 0.0873643 1 1 0
0.00810776 0.0874123 0.0874123 1 1 0
0.00838754 0.0874604 0.0874604 1 1 0
0.00865896 0.0875086 0.0875086 1 1 0
0.00892269 0.0875568 0.0875568 1 1 0
0.0091793 0.0876051 0.0876051 1 1 0
0.00942931 0.0876535 0.0876535 1 1 0
0.00967317 0.0877019 0.0877019 1 1 0
0.00991129 0.0877504 0.0877504 1 1 0
0.010144 0.0877989 0.0877989 1 1 0
0.0103717 0.0878476 0.0878476 1 1 0
0.0105947 0.0878962 0.0878962 1 1 0
0.0108132 0.087945 0.087945 1 1 0
0.0110274 0.0879938 0.0879938 1 1 0
0.0112377 0.0880426 0.0880426 1 1 0
0.0114441 0.0880915 0.0880915 1 1 0
0.011647 0.0881405 0.0881405 1 1 0
0.0118464 0.0881895 0.0881895 1 1 0
0.0120426 0.0882386 0.0882386 1 1 0
0.0122356 0.0882878 0.0882878 1 1 0
0.0124257 0.088337 0.088337 1 1 0
0.0126129 0.0883863 0.0883863 1 1 0
0.0127974 0.0884356 0.0884356 1 1 0
0.0129792 0.088485 0.088485 1 1 0
0.0131586 0.0885345 0.0885345 1 1 0
0.0133356 0.088584 0.088584 1 1 0
0.0135102 0.0886336 0.0886336 1 1 0
0.0136826 0.0886833 0.0886833 1 1 0
0.0138529 0.088733 0.088733 1 1 0
0.014021 0.0887827 0.0887827 1 1 0
0.0141872 0.0888326 0.0888326 1 1 0
0.0143515 0.0888824 0.0888824 1 1 0
0.0145139 0.0889324 0.0889324 1 1 0
0.0146745 0.0889824 0.0889824 1 1 0
0.0148333 0.0890325 0.0890325 1 1 0
0.0149905 0.0890826 0.0890826 1 1 0
0.015146 0.0891328 0.0891328 1 1 0
0.0152999 0.089183 0.089183 1 1 0
0.0154523 0.0892334 0.0892334 1 1 0
0.0156033 0.0892837 0.0892837 1 1 0
0.0157527 0.0893342 0.0893342 1 1 0
0.0159008 0.0893847 0.0893847 1 1 0
0.0160474 0.0894352 0.0894352 1 1 0
0.0161928 0.0894859 0.0894859 1 1 0
0.0163369 0.0895365 0.0895365 1 1 0
0.0164797 0.0895873 0.0895873 1 1 0
0.0166212 0.0896381 0.0896381 1 1 0
0.0167616 0.0896889 0.0896889 1 1 0
0.0169008 0.0897399 0.0897399 1 1 0
0.0170389 0.0897909 0.0897909 1 1 0
0.0171759 0.0898419 0.0898419 1 1 0
0.0173118 0.089893 0.089893 1 1 0
0.0174466 0.0899442 0.0899442 1 1 0
0.0175804 0.0899954 0.0899954 1 1 0
0.0177132 0.0900467 0.0900467 1 1 0
0.017845 0.0900981 0.0900981 1 1 0
0.0179759 0.0901495 0.0901495 1 1 0
0.0181058 0.090201 0.090201 1 1 0
0.0182348 0.0902526 0.0902526 1 1 0
0.0183629 0.0903042 0.0903042 1 1 0
0.0184901 0.0903558 0.0903558 1 1 0
0.0186165 0.0904076 0.0904076 1 1 0
0.018742 0.0904594 0.0904594 1 1 0
0.0188667 0.0905112 0.0905112 1 1 0
0.0189906 0.0905632 0.0905632 1 1 0
0.0191138 0.0906151 0.0906151 1 1 0
0.0192361 0.0906672 0.0906672 1 1 0
0.0193577 0.0907193 0.0907193 1 1 0
0.0194785 0.0907715 0.0907715 1 1 0
0.0195986 0.0908237 0.0908237 1 1 0
0.019718 0.090876 0.090876 1 1 0
0.0198367 0.0909284 0.0909284 1 1 0
0.0199547 0.0909808 0.0909808 1 1 0
0.020072 0.0910333 0.0910333 1 1 0
0.0201886 0.0910859 0.0910859 1 1 0
0.0203046 0.0911385 0.0911385 1 1 0
0.02042 0.0911912 0.0911912 1 1 0
0.0205347 0.0912439 0.0912439 1 1 0
0.0206488 0.0912967 0.0912967 1 1 0
