# X-nullcline
0.111922 1.5 1 
0.111913 1.485 1 

0.111913 1.485 1 
0.111903 1.47 1 

0.111903 1.47 1 
0.111894 1.455 1 

0.111894 1.455 1 
0.111884 1.44 1 

0.111884 1.44 1 
0.111873 1.425 1 

0.111873 1.425 1 
0.111863 1.41 1 

0.111863 1.41 1 
0.111852 1.395 1 

0.111852 1.395 1 
0.11184 1.38 1 

0.11184 1.38 1 
0.111829 1.365 1 

0.111829 1.365 1 
0.111816 1.35 1 

0.111816 1.35 1 
0.111804 1.335 1 

0.111804 1.335 1 
0.111791 1.32 1 

0.111791 1.32 1 
0.111778 1.305 1 

0.111778 1.305 1 
0.111764 1.29 1 

0.111764 1.29 1 
0.111749 1.275 1 

0.111749 1.275 1 
0.111734 1.26 1 

0.111734 1.26 1 
0.111719 1.245 1 

0.111719 1.245 1 
0.111703 1.23 1 

0.111703 1.23 1 
0.111686 1.215 1 

0.111686 1.215 1 
0.111669 1.2 1 

0.111669 1.2 1 
0.111651 1.185 1 

0.111651 1.185 1 
0.111633 1.17 1 

0.111633 1.17 1 
0.111614 1.155 1 

0.111614 1.155 1 
0.111594 1.14 1 

0.111594 1.14 1 
0.111573 1.125 1 

0.111573 1.125 1 
0.111551 1.11 1 

0.111551 1.11 1 
0.111529 1.095 1 

0.111529 1.095 1 
0.111505 1.08 1 

0.111505 1.08 1 
0.111481 1.065 1 

0.111481 1.065 1 
0.111455 1.05 1 

0.111455 1.05 1 
0.111429 1.035 1 

0.111429 1.035 1 
0.111401 1.02 1 

0.111401 1.02 1 
0.111372 1.005 1 

0.111372 1.005 1 
0.111342 0.99 1 

0.111342 0.99 1 
0.11131 0.975 1 

0.11131 0.975 1 
0.111277 0.96 1 

0.111277 0.96 1 
0.111242 0.945 1 

0.111242 0.945 1 
0.111206 0.93 1 

0.111206 0.93 1 
0.111167 0.915 1 

0.111167 0.915 1 
0.111127 0.9 1 

0.111127 0.9 1 
0.111085 0.885 1 

0.111085 0.885 1 
0.111041 0.87 1 

0.111041 0.87 1 
0.110994 0.855 1 

0.110994 0.855 1 
0.110945 0.84 1 

0.110945 0.84 1 
0.110893 0.825 1 

0.110893 0.825 1 
0.110839 0.81 1 

0.110839 0.81 1 
0.110781 0.795 1 

0.110781 0.795 1 
0.11072 0.78 1 

0.11072 0.78 1 
0.110656 0.765 1 

0.110656 0.765 1 
0.110588 0.75 1 

0.110588 0.75 1 
0.110515 0.735 1 

0.110515 0.735 1 
0.110438 0.72 1 

0.110438 0.72 1 
0.110356 0.705 1 

0.110356 0.705 1 
0.110269 0.69 1 

0.110269 0.69 1 
0.110177 0.675 1 

0.110177 0.675 1 
0.110078 0.66 1 

0.11 0.648968 1 
0.109972 0.645 1 

0.110078 0.66 1 
0.11 0.648968 1 

0.109972 0.645 1 
0.109859 0.63 1 

0.109859 0.63 1 
0.109738 0.615 1 

0.109738 0.615 1 
0.109608 0.6 1 

0.109608 0.6 1 
0.109468 0.585 1 

0.109468 0.585 1 
0.109318 0.57 1 

0.109318 0.57 1 
0.109155 0.555 1 

0.109155 0.555 1 
0.10898 0.54 1 

0.10898 0.54 1 
0.10879 0.525 1 

0.10879 0.525 1 
0.108583 0.51 1 

0.108583 0.51 1 
0.108358 0.495 1 

0.108358 0.495 1 
0.108113 0.48 1 

0.108113 0.48 1 
0.107846 0.465 1 

0.107846 0.465 1 
0.107552 0.45 1 

0.107552 0.45 1 
0.107229 0.435 1 

0.107229 0.435 1 
0.106874 0.42 1 

0.106874 0.42 1 
0.106481 0.405 1 

0.106481 0.405 1 
0.106045 0.39 1 

0.106045 0.39 1 
0.105561 0.375 1 

0.105561 0.375 1 
0.105019 0.36 1 

0.105019 0.36 1 
0.104412 0.345 1 

0.104412 0.345 1 
0.103729 0.33 1 

0.103729 0.33 1 
0.102957 0.315 1 

0.102957 0.315 1 
0.102081 0.3 1 

0.102081 0.3 1 
0.101081 0.285 1 

0.1 0.270855 1 
0.0999347 0.27 1 

0.101081 0.285 1 
0.1 0.270855 1 

0.0999347 0.27 1 
0.098615 0.255 1 

0.098615 0.255 1 
0.0970852 0.24 1 

0.0970852 0.24 1 
0.0953013 0.225 1 

0.0953013 0.225 1 
0.0932086 0.21 1 

0.0932086 0.21 1 
0.0907389 0.195 1 

0.09 0.191212 1 
0.0878097 0.18 1 

0.0907389 0.195 1 
0.09 0.191212 1 

0.0878097 0.18 1 
0.0843136 0.165 1 

0.0843136 0.165 1 
0.0801194 0.15 1 

0.08 0.149643 1 
0.0750781 0.135 1 

0.0801194 0.15 1 
0.08 0.149643 1 

0.07 0.12244 1 
0.0690089 0.12 1 

0.0750781 0.135 1 
0.07 0.12244 1 

0.0690089 0.12 1 
0.0617364 0.105 1 

0.06 0.10196 1 
0.0531187 0.09 1 

0.0617364 0.105 1 
0.06 0.10196 1 

0.05 0.0852841 1 
0.0431399 0.075 1 

0.0531187 0.09 1 
0.05 0.0852841 1 

0.04 0.0707185 1 
0.0320609 0.06 1 

0.0431399 0.075 1 
0.04 0.0707185 1 

0.03 0.0572734 1 
0.0206247 0.045 1 

0.0320609 0.06 1 
0.03 0.0572734 1 

0.02 0.0440914 1 
0.0102168 0.03 1 

0.0206247 0.045 1 
0.02 0.0440914 1 

0.01 0.0295619 1 
0.00274315 0.015 1 

0.0102168 0.03 1 
0.01 0.0295619 1 
